,n_qubs,p,opt_name,opt_iterations,opt_time,final_sols,opt_sol,approx_ratio,approx_ratios,bit_diffs
0,6,1,COBYLA,139,0.42940616607666016,"['101010', '010101']","['010101', '101010']",1.0,"[1.0, 1.0]","[0, 0]"
1,6,1,COBYLA,84,0.22137904167175293,"['110100', '001011']","['010101', '101010']",0.6,"[0.6, 0.6]","[2, 2]"
2,6,1,COBYLA,74,0.19470882415771484,"['110100', '001011']","['010101', '101010']",0.6,"[0.6, 0.6]","[2, 2]"
3,6,1,COBYLA,76,0.24673843383789062,"['101010', '010101']","['010101', '101010']",1.0,"[1.0, 1.0]","[0, 0]"
4,6,1,COBYLA,70,0.1943817138671875,"['110100', '001011']","['010101', '101010']",0.6,"[0.6, 0.6]","[2, 2]"
5,6,1,COBYLA,127,0.3431851863861084,"['101010', '010101']","['010101', '101010']",1.0,"[1.0, 1.0]","[0, 0]"
6,6,1,COBYLA,108,0.2855651378631592,"['101010', '010101']","['010101', '101010']",1.0,"[1.0, 1.0]","[0, 0]"
7,6,1,COBYLA,119,0.3040788173675537,"['101010', '010101']","['010101', '101010']",1.0,"[1.0, 1.0]","[0, 0]"
8,6,1,COBYLA,106,0.25844478607177734,"['101010', '010101']","['010101', '101010']",1.0,"[1.0, 1.0]","[0, 0]"
9,6,1,COBYLA,72,0.17568325996398926,"['110100', '001011']","['010101', '101010']",0.6,"[0.6, 0.6]","[2, 2]"
