,n_qubs,p,opt_name,opt_iterations,opt_time,final_sols,opt_sol,approx_ratio,approx_ratios,bit_diffs
0,17,1,COBYLA,84,9.23038125038147,"['00101010101010100', '11010101010101011']","['01010101010101010', '10101010101010101']",0.875,"[0.875, 0.875]","[2, 2]"
1,17,1,COBYLA,73,7.4762609004974365,"['01010101010101010', '10101010101010101']","['01010101010101010', '10101010101010101']",1.0,"[1.0, 1.0]","[0, 0]"
2,17,1,COBYLA,57,5.8031580448150635,"['00101010101010100', '11010101010101011']","['01010101010101010', '10101010101010101']",0.875,"[0.875, 0.875]","[2, 2]"
3,17,1,COBYLA,89,10.500728607177734,"['00101010101010100', '11010101010101011']","['01010101010101010', '10101010101010101']",0.875,"[0.875, 0.875]","[2, 2]"
4,17,1,COBYLA,83,8.5742506980896,"['00101010101010100', '11010101010101011']","['01010101010101010', '10101010101010101']",0.875,"[0.875, 0.875]","[2, 2]"
5,17,1,COBYLA,84,8.713806390762329,"['00101010101010100', '11010101010101011']","['01010101010101010', '10101010101010101']",0.875,"[0.875, 0.875]","[2, 2]"
6,17,1,COBYLA,105,10.897983312606812,"['00101010101010100', '11010101010101011']","['01010101010101010', '10101010101010101']",0.875,"[0.875, 0.875]","[2, 2]"
7,17,1,COBYLA,87,9.036029815673828,"['00101010101010100', '11010101010101011']","['01010101010101010', '10101010101010101']",0.875,"[0.875, 0.875]","[2, 2]"
8,17,1,COBYLA,99,12.545458793640137,"['01010101010101010', '10101010101010101']","['01010101010101010', '10101010101010101']",1.0,"[1.0, 1.0]","[0, 0]"
9,17,1,COBYLA,84,8.704940557479858,"['00101010101010100', '11010101010101011']","['01010101010101010', '10101010101010101']",0.875,"[0.875, 0.875]","[2, 2]"
