,n_qubs,p,opt_name,opt_iterations,opt_time,final_sols,opt_sol,approx_ratio,approx_ratios,bit_diffs
0,16,2,COBYLA,445,23.623605251312256,"['1010101010101010', '0101010101010101']","['0101010101010101', '1010101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
1,16,2,COBYLA,410,21.760477542877197,"['1010101010101010', '0101010101010101']","['0101010101010101', '1010101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
2,16,2,COBYLA,1000,55.55013918876648,"['1010101010101010', '0101010101010101']","['0101010101010101', '1010101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
3,16,2,COBYLA,1000,57.30072474479675,"['1101010101010100', '0010101010101011']","['0101010101010101', '1010101010101010']",0.867,"[0.867, 0.867]","[2, 2]"
4,16,2,COBYLA,923,51.860987186431885,"['1101010101010100', '0010101010101011']","['0101010101010101', '1010101010101010']",0.867,"[0.867, 0.867]","[2, 2]"
5,16,2,COBYLA,666,38.89226269721985,"['1010101010101010', '0101010101010101']","['0101010101010101', '1010101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
6,16,2,COBYLA,1000,55.901999711990356,"['1101010101010100', '0010101010101011']","['0101010101010101', '1010101010101010']",0.867,"[0.867, 0.867]","[2, 2]"
7,16,2,COBYLA,1000,55.699599742889404,"['1010101010101010', '0101010101010101']","['0101010101010101', '1010101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
8,16,2,COBYLA,895,50.21243214607239,"['1010101010101010', '0101010101010101']","['0101010101010101', '1010101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
9,16,2,COBYLA,1000,57.404616355895996,"['1010101010101010', '0101010101010101']","['0101010101010101', '1010101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
