,n_qubs,p,opt_name,opt_iterations,opt_time,final_sols,opt_sol,approx_ratio,approx_ratios,bit_diffs
0,13,2,COBYLA,311,3.07063889503479,"['0101010101010', '1010101010101']","['0101010101010', '1010101010101']",1.0,"[1.0, 1.0]","[0, 0]"
1,13,2,COBYLA,1000,9.87090802192688,"['0010101010100', '1101010101011']","['0101010101010', '1010101010101']",0.833,"[0.833, 0.833]","[2, 2]"
2,13,2,COBYLA,730,7.240253925323486,"['0101010101010', '1010101010101']","['0101010101010', '1010101010101']",1.0,"[1.0, 1.0]","[0, 0]"
3,13,2,COBYLA,471,5.500442743301392,"['0101010101010', '1010101010101']","['0101010101010', '1010101010101']",1.0,"[1.0, 1.0]","[0, 0]"
4,13,2,COBYLA,1000,10.116337060928345,"['0101010101010', '1010101010101']","['0101010101010', '1010101010101']",1.0,"[1.0, 1.0]","[0, 0]"
5,13,2,COBYLA,466,4.5973780155181885,"['0010101010100', '1101010101011']","['0101010101010', '1010101010101']",0.833,"[0.833, 0.833]","[2, 2]"
6,13,2,COBYLA,1000,9.920037984848022,"['0101010101010', '1010101010101']","['0101010101010', '1010101010101']",1.0,"[1.0, 1.0]","[0, 0]"
7,13,2,COBYLA,880,8.763324737548828,"['0010101010100', '1101010101011']","['0101010101010', '1010101010101']",0.833,"[0.833, 0.833]","[2, 2]"
8,13,2,COBYLA,943,9.407759189605713,"['0010101010100', '1101010101011']","['0101010101010', '1010101010101']",0.833,"[0.833, 0.833]","[2, 2]"
9,13,2,COBYLA,1000,9.896195650100708,"['0010101010100', '1101010101011']","['0101010101010', '1010101010101']",0.833,"[0.833, 0.833]","[2, 2]"
