,n_qubs,p,opt_name,opt_iterations,opt_time,final_sols,opt_sol,approx_ratio,approx_ratios,bit_diffs
0,12,2,COBYLA,346,2.412456512451172,"['110101010100', '001010101011']","['010101010101', '101010101010']",0.818,"[0.818, 0.818]","[2, 2]"
1,12,2,COBYLA,1000,6.777895927429199,"['101010101010', '010101010101']","['010101010101', '101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
2,12,2,COBYLA,329,2.2808947563171387,"['101010101010', '010101010101']","['010101010101', '101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
3,12,2,COBYLA,1000,6.858717203140259,"['101010101010', '010101010101']","['010101010101', '101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
4,12,2,COBYLA,1000,7.277914047241211,"['101010101010', '010101010101']","['010101010101', '101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
5,12,2,COBYLA,411,2.7246577739715576,"['101010101010', '010101010101']","['010101010101', '101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
6,12,2,COBYLA,380,2.5663139820098877,"['101010101010', '010101010101']","['010101010101', '101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
7,12,2,COBYLA,1000,6.8218231201171875,"['101010101010', '010101010101']","['010101010101', '101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
8,12,2,COBYLA,435,2.934138536453247,"['101010101010', '010101010101']","['010101010101', '101010101010']",1.0,"[1.0, 1.0]","[0, 0]"
9,12,2,COBYLA,704,4.711108446121216,"['110101010100', '001010101011']","['010101010101', '101010101010']",0.818,"[0.818, 0.818]","[2, 2]"
