,n_qubs,p,opt_name,opt_iterations,opt_time,final_sols,opt_sol,approx_ratio,approx_ratios,bit_diffs
0,11,2,COBYLA,1000,5.210933208465576,"['01010101010', '10101010101']","['01010101010', '10101010101']",1.0,"[1.0, 1.0]","[0, 0]"
1,11,2,COBYLA,1000,5.137453317642212,"['01010101010', '10101010101']","['01010101010', '10101010101']",1.0,"[1.0, 1.0]","[0, 0]"
2,11,2,COBYLA,1000,5.2512829303741455,"['01010101010', '10101010101']","['01010101010', '10101010101']",1.0,"[1.0, 1.0]","[0, 0]"
3,11,2,COBYLA,1000,5.752363681793213,"['01010101010', '10101010101']","['01010101010', '10101010101']",1.0,"[1.0, 1.0]","[0, 0]"
4,11,2,COBYLA,1000,5.34827995300293,"['01010101010', '10101010101']","['01010101010', '10101010101']",1.0,"[1.0, 1.0]","[0, 0]"
5,11,2,COBYLA,1000,5.266634225845337,"['01010101010', '10101010101']","['01010101010', '10101010101']",1.0,"[1.0, 1.0]","[0, 0]"
6,11,2,COBYLA,1000,5.258741855621338,"['01010101010', '10101010101']","['01010101010', '10101010101']",1.0,"[1.0, 1.0]","[0, 0]"
7,11,2,COBYLA,1000,5.178646087646484,"['01010101010', '10101010101']","['01010101010', '10101010101']",1.0,"[1.0, 1.0]","[0, 0]"
8,11,2,COBYLA,1000,5.213358640670776,"['01010101010', '10101010101']","['01010101010', '10101010101']",1.0,"[1.0, 1.0]","[0, 0]"
9,11,2,COBYLA,1000,5.211528301239014,"['00101010100', '11010101011']","['01010101010', '10101010101']",0.8,"[0.8, 0.8]","[2, 2]"
