,n_qubs,p,opt_name,opt_iterations,opt_time,final_sols,opt_sol,approx_ratio,approx_ratios,bit_diffs
0,9,1,COBYLA,66,0.1934797763824463,"['001010100', '110101011']","['010101010', '101010101']",0.75,"[0.75, 0.75]","[2, 2]"
1,9,1,COBYLA,79,0.22942018508911133,"['001010100', '110101011']","['010101010', '101010101']",0.75,"[0.75, 0.75]","[2, 2]"
2,9,1,COBYLA,99,0.31314945220947266,"['010101010', '101010101']","['010101010', '101010101']",1.0,"[1.0, 1.0]","[0, 0]"
3,9,1,COBYLA,118,0.35398411750793457,"['010101010', '101010101']","['010101010', '101010101']",1.0,"[1.0, 1.0]","[0, 0]"
4,9,1,COBYLA,83,0.25408339500427246,"['001010100', '110101011']","['010101010', '101010101']",0.75,"[0.75, 0.75]","[2, 2]"
5,9,1,COBYLA,67,0.20366501808166504,"['001010100', '110101011']","['010101010', '101010101']",0.75,"[0.75, 0.75]","[2, 2]"
6,9,1,COBYLA,67,0.20104169845581055,"['001010100', '110101011']","['010101010', '101010101']",0.75,"[0.75, 0.75]","[2, 2]"
7,9,1,COBYLA,117,0.34255218505859375,"['010101010', '101010101']","['010101010', '101010101']",1.0,"[1.0, 1.0]","[0, 0]"
8,9,1,COBYLA,112,0.327664852142334,"['010101010', '101010101']","['010101010', '101010101']",1.0,"[1.0, 1.0]","[0, 0]"
9,9,1,COBYLA,96,0.29039812088012695,"['010101010', '101010101']","['010101010', '101010101']",1.0,"[1.0, 1.0]","[0, 0]"
