,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,COBYLA,338.1,87.96015512087781,2.1557000000000004,0.5636791936317441,1.0,0.0,10
