,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,GSLS,1534.6,1121.6976419695284,9.6655,7.061329340538901,0.95,0.15811388300841897,9
