,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,SPSA,251.0,0.0,1.6001,0.01723981180613959,1.0,0.0,10
