,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,CRS,1001.9,2.601281735350223,6.6315,0.28884876858160774,1.0,0.0,10
