,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,ESCH,1000.0,0.0,9.902899999999999,0.07829637425974613,0.95,0.15811388300841897,9
