,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,CRS,1002.1,2.4698178070456938,6.9696,0.1563700738632556,1.0,0.0,10
