,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,IMFIL,71.4,7.720103626247513,0.515,0.07389933092465123,1.0,0.0,10
