,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,ADAM,7242.1,8951.47686697564,67.317,83.90681582300424,0.8922000000000001,0.0743890672971058,3
