,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,POWELL,39.8,8.011103405759894,0.24959999999999996,0.05033267107732091,1.0,0.0,10
