,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,BOBYQA,890.8,314.32778362014955,10.010099999999998,3.675850361178727,0.773,0.19812734400996862,2
