,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,TNC,179.4,88.78963903519374,1.1622,0.5624313884081032,0.95,0.15811388300841897,9
