,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,NELDER_MEAD,74.7,5.793674711844519,0.47570000000000007,0.0354841122507274,1.0,0.0,10
