,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,POWELL,46.4,9.383200117467625,0.3828,0.1376136298159129,1.0,0.0,10
