,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,1,ISRES,1000.0,0.0,9.5422,0.14508832558900892,0.3097,0.3122221609331691,1
