,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,18,1,POWELL,97.6,52.02392611951628,13.187899999999999,6.996626130579732,0.8736,0.07747573096711567,1
