,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,16,1,POWELL,71.7,49.180054674408176,2.0047,1.4058891255477202,0.5963999999999999,0.049627949114720966,0
