,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,8,1,POWELL,79.5,34.23205125804373,0.1595,0.06849371422903629,0.8284,0.09044114108081566,0
