,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,20,3,COBYLA,1000.0,0.0,656.5211999999999,30.481298178099667,0.9894999999999999,0.033203915431767976,9
