,n_qubs,p,opt_name,opt_iterations_mean,opt_iterations_std,opt_time_mean,opt_time_std,approx_ratio_mean,approx_ratio_std,optimal_sol_count
0,14,2,COBYLA,756.9,278.88486274207617,6.0963,2.20771873460165,1.0,0.0,10
